Filename                                                                                                                                               Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arc-swap-1.9.1/src/cache.rs                                                                             43                43     0.00%           9                 9     0.00%          38                38     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arc-swap-1.9.1/src/debt/fast.rs                                                                         32                32     0.00%           2                 2     0.00%          17                17     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arc-swap-1.9.1/src/debt/helping.rs                                                                     133               133     0.00%           6                 6     0.00%          85                85     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arc-swap-1.9.1/src/debt/list.rs                                                                        203               203     0.00%          20                20     0.00%         145               145     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arc-swap-1.9.1/src/debt/mod.rs                                                                          46                46     0.00%           5                 5     0.00%          41                41     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arc-swap-1.9.1/src/lib.rs                                                                              182               182     0.00%          27                27     0.00%         142               142     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arc-swap-1.9.1/src/ref_cnt.rs                                                                          113               113     0.00%          17                17     0.00%          65                65     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arc-swap-1.9.1/src/strategy/hybrid.rs                                                                  161               161     0.00%          14                14     0.00%          97                97     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arraydeque-0.5.1/src/error.rs                                                                            9                 9     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arraydeque-0.5.1/src/lib.rs                                                                           1380              1380     0.00%         104               104     0.00%        1007              1007     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arraydeque-0.5.1/src/range.rs                                                                           18                18     0.00%           6                 6     0.00%          18                18     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/assert_cmd-2.2.2/src/assert.rs                                                                         423               264    37.59%          70                48    31.43%         344               216    37.21%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/assert_cmd-2.2.2/src/cargo.rs                                                                          135                49    63.70%          17                 5    70.59%          83                30    63.86%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/assert_cmd-2.2.2/src/cmd.rs                                                                            272               147    45.96%          37                22    40.54%         188               101    46.28%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/assert_cmd-2.2.2/src/color.rs                                                                           44                 8    81.82%           6                 0   100.00%          28                 5    82.14%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/assert_cmd-2.2.2/src/output.rs                                                                         272               188    30.88%          20                15    25.00%         173               125    27.75%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/asynchronous-codec-0.6.2/src/codec/bytes.rs                                                             16                16     0.00%           2                 2     0.00%          10                10     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/asynchronous-codec-0.6.2/src/codec/length.rs                                                            31                31     0.00%           2                 2     0.00%          18                18     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/asynchronous-codec-0.6.2/src/codec/lines.rs                                                             27                27     0.00%           3                 3     0.00%          15                15     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/asynchronous-codec-0.6.2/src/decoder.rs                                                                 25                25     0.00%           5                 5     0.00%          15                15     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/asynchronous-codec-0.6.2/src/encoder.rs                                                                  6                 6     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
