Filename                                                                                                                                               Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/agreement/ephemeral.rs                                                             26                26     0.00%           5                 5     0.00%          25                25     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/bn.rs                                                                              51                51     0.00%           4                 4     0.00%          21                21     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/buffer.rs                                                                          25                25     0.00%           5                 5     0.00%          19                19     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/cbb.rs                                                                             70                70     0.00%           6                 6     0.00%          40                40     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/cbs.rs                                                                             13                13     0.00%           1                 1     0.00%           5                 5     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/cipher.rs                                                                         324               324     0.00%          38                38     0.00%         239               239     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/cipher/aes.rs                                                                     277               277     0.00%          16                16     0.00%         222               222     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/cipher/block.rs                                                                    14                14     0.00%           4                 4     0.00%          12                12     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/cipher/chacha.rs                                                                   64                64     0.00%           6                 6     0.00%          68                68     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/cipher/key.rs                                                                     103               103     0.00%           7                 7     0.00%          76                76     0.00%           0                 0         -
